-0.0561654,-0.0481897,-0.0532994,-0.0537854,-0.0463058,-0.0524593,-0.0404445,-0.0159421,0.0200075,0.0528048,0.0681239,0.101177,0.0982048,0.0788248,-0.00255965,-0.0598651,-0.0540864,-0.000255562,0.0175731,-0.0397419,-0.115595,-0.0947849,-0.029587,0.012415,0.0229202,0.0249448,0.043176,0.0745927,0.0582176,0.0230225,0.0231501,0.0391179,0.0343454,0.00942833,-0.0399241,-0.0428035,0.00323785,0.0432725,0.0223721,-0.0529916,-0.102688,-0.0576152,0.00839521,0.0724144,0.0203115,-0.0476281,-0.0897617,-0.0540729,-0.0137146,0.0030356,-0.00929929,-0.010386,0.0230996,0.0399697,0.0225531,0.000718039,-0.0255531,-0.0271798,0.019463,0.0780713,0.078202,0.041234,-0.0294823,-0.033691,0.0577607,0.0945495,0.0773004,0.00538496,-0.0243617,-0.0493579,-0.0750674,-0.0837653,-0.0288133,0.0565761,0.0789547,0.0195472,-0.0142765,-0.00290887,-0.0165998,-0.0674027,-0.10315,-0.0460864,0.0442531,0.0424173,-0.0669245,-0.123082,-0.0953313,0.00466008,0.0395662,0.0278872,0.0252561,0.0300855,0.0335515,0.0374295,0.0412302,0.0402019,0.0425574,0.0642843,0.0786994,0.0725949,0.0407132,0.019584,0.0286774,0.0302274,-0.0291201,-0.106964,-0.110362,-0.095406,-0.0892945,-0.0814664,-0.026188,0.0404738,0.0468836,0.0219768,-0.00920968,-0.0223602,-0.0225701,-0.00612332,0.0251946,0.0392098,0.00645991,-0.0467473,-0.0568307,-0.0107314,0.0709574,0.0759064,0.0728005,0.0612098,0.0361361,-0.0482258,-0.104877,-0.0962895,-0.0218567,0.0373094,0.0378565,
-0.0591077,-0.0848744,-0.095037,-0.0530327,0.0251883,0.089131,0.0933007,0.0801981,0.0549769,0.00756521,-0.031733,-0.0423755,0.00428185,0.0476647,0.0376147,-0.0131219,-0.0612161,-0.0498131,0.0123109,0.0802102,0.0630279,-0.0279828,-0.0756225,-0.070572,-0.0306752,0.0120997,0.0428307,0.0688791,0.0276227,-0.0431851,-0.105386,-0.0480933,0.0129173,0.0204605,-0.0296756,-0.0574231,-0.0189536,0.0343246,0.0500447,0.031982,-0.00935962,-0.0387278,-0.0484189,-0.0030784,0.0922627,0.161923,0.168286,0.061142,-0.0414268,-0.0876779,-0.0459323,-0.00170294,-0.0433021,-0.114163,-0.104981,-0.0838182,-0.0313293,-0.00856756,0.0139394,0.0557498,0.0528791,-0.0035984,-0.10605,-0.0962344,0.0290416,0.0661876,0.0155286,-0.0329913,0.0166721,0.130924,0.117055,0.0681183,0.0342521,-0.0109406,-0.103285,-0.139665,-0.0789734,0.0442341,0.0531502,-0.0117982,-0.0428374,0.0248902,0.0918638,0.0851267,0.0216864,0.0452906,0.110564,0.0245683,-0.133779,-0.152571,-0.0735069,0.0364401,0.080799,0.0412838,-0.0143277,-0.00766006,0.0438171,0.0349064,-0.040342,-0.11279,-0.127382,-0.0726301,-0.00255241,0.0339819,0.0588781,0.119224,0.135193,0.0935831,0.0155467,-0.0504095,-0.0371519,0.0343421,0.0478892,0.0203767,-0.0260451,-0.0631391,-0.074617,-0.0363889,0.028986,0.072836,0.0341228,-0.066544,-0.13402,-0.116956,0.0198009,0.0914449,0.0547085,-0.0141733,-0.0263215,0.0226052,0.0555764,0.0444941,0.0112484,0.00246629,0.0137957,
-0.110612,-0.117911,-0.0997271,-0.0334707,-0.0125991,-0.0968095,-0.140565,-0.12903,-0.112476,-0.0908355,-0.0544514,-0.00864455,-0.00126955,-0.0641561,-0.0780013,0.0112864,0.11622,0.122135,0.0646779,0.00689326,0.00731155,0.0428674,0.0873621,0.158734,0.206524,0.143682,0.0532115,0.0151943,0.058631,0.0652312,-0.0266476,-0.131305,-0.0925104,-0.0325333,-0.057945,-0.192544,-0.258072,-0.166445,0.00653788,0.0887706,0.0244573,-0.0510648,-0.0628049,-0.0111097,0.0380898,0.000468032,-0.0998555,-0.122457,-0.0584759,0.0671244,0.0922597,0.0193549,-0.0205117,0.0600023,0.08412,0.0430044,-0.0520344,-0.0445999,0.0822273,0.142584,0.0926003,0.0463304,0.0215498,0.0187602,0.0181004,0.0147365,0.0301441,0.0437265,0.0529764,0.0367562,-0.0309202,-0.0743191,-0.0592476,0.00669294,0.0407902,-0.0291101,-0.131123,-0.136442,-0.0457597,-0.00374121,-0.0371817,-0.0970189,-0.0844093,-0.0510924,-0.0315302,-0.0436032,-0.0216437,0.0634038,0.0980881,0.0510553,0.00071084,-0.0234616,-0.00590795,0.0401727,0.079842,0.0803009,0.037059,0.00599818,0.0246245,0.0657167,0.0989538,0.118257,0.137094,0.142048,0.0572063,-0.096479,-0.146823,-0.105314,-0.034955,0.0082906,-0.0189345,-0.0481573,-0.03248,-0.00947983,-0.0376227,-0.108389,-0.10035,-0.0121769,0.0290017,-0.0262419,-0.116373,-0.167737,-0.118695,-0.0346998,0.0615563,0.0737185,0.0614997,0.0324199,0.0276689,0.08733,0.125914,0.143289,0.0796168,-0.0139185,-0.0198178,
0.144796,0.142353,0.140214,0.104277,0.0897792,0.162374,0.174669,0.136348,0.0737084,-0.000711427,-0.0460565,-0.0743391,-0.0689405,-0.101119,-0.134685,-0.141296,-0.128946,-0.0560508,0.0467449,0.165995,0.202557,0.068986,-0.0989533,-0.211357,-0.213615,-0.115861,-0.0509128,-0.0416542,-0.0365246,-0.0173354,-0.0234093,-0.0538661,-0.0521826,-0.00261322,0.131652,0.198482,0.160928,0.0635096,-0.0206255,-0.00595202,0.115059,0.168471,0.133525,-0.0126666,-0.0950555,-0.00849505,0.166157,0.195053,0.108371,-0.059607,-0.130619,-0.109772,-0.0797127,-0.0507561,-0.0245442,0.018418,0.0785326,0.0843114,-0.027244,-0.185308,-0.226649,-0.212244,-0.120044,-0.016365,-0.0567348,-0.0975973,-0.0886185,-0.0152608,0.00321617,-0.00358849,0.0299106,0.0600348,0.0266196,-0.0349928,-0.014054,0.0866189,0.158717,0.135831,0.102635,0.141398,0.209549,0.196428,0.083877,0.0341551,0.0559382,0.0866861,0.0605662,-0.0685703,-0.167182,-0.156074,-0.113739,-0.0670235,-0.0680976,-0.11294,-0.111528,-0.0142135,0.0666855,-0.0185876,-0.138967,-0.1913,-0.175015,-0.156218,-0.163041,-0.138091,-0.0098664,0.138255,0.181606,0.199053,0.206883,0.164885,0.016647,-0.0540921,0.0348023,0.182722,0.262691,0.21881,0.148317,0.073577,-0.0222,-0.110398,-0.08764,0.0268412,0.107028,0.0500849,-0.166114,-0.207367,-0.124763,-0.00115595,0.0305479,-0.0344144,-0.104482,-0.135231,-0.116881,-0.0815639,-0.0711083,
0.016809,0.0550559,0.0582703,-0.0034427,-0.0486421,0.0208726,0.108133,0.112908,0.0689513,0.0222256,0.0247947,0.059429,0.0218043,-0.0587916,-0.104139,-0.0962422,-0.086491,-0.0444795,0.0304568,0.113922,0.100018,-0.014514,-0.0749091,-0.0647456,-0.0390497,-0.0491018,-0.0684111,-0.0457019,0.0272581,0.0176288,-0.0693468,-0.0804512,-0.000346827,0.0622426,0.0607339,0.0118554,0.0455695,0.0918529,0.0484154,-0.0142318,0.028757,0.0946833,0.0846956,-0.0253593,-0.0699456,0.00652012,0.119504,0.105242,0.0125866,-0.0943715,-0.107623,-0.0641248,-0.0250348,-0.0239102,-0.034273,-0.0337405,0.0186215,0.0755359,0.06049,-0.0284368,-0.0629476,-0.0550382,-0.0322011,-0.0269171,-0.0221277,0.00855902,0.0108849,-0.0556072,-0.115706,-0.0792759,0.0509138,0.0605022,-0.0202261,-0.0600702,0.0210213,0.099217,0.0920974,0.0418716,0.0530036,0.0907002,0.0869011,0.0083065,-0.0417055,-0.00382055,0.0630374,0.0630423,0.00615505,-0.0686892,-0.0851608,-0.0431902,0.00541271,0.0312568,-0.00398069,-0.0804795,-0.110147,-0.0478067,0.0292724,0.00690926,-0.0521992,-0.0799901,-0.0760005,-0.0701956,-0.0709906,-0.0567497,-0.00784035,0.0516102,0.0857274,0.109343,0.114177,0.0823449,0.0124619,0.000541921,0.0552512,0.122045,0.140164,0.0824749,-0.00990334,-0.0853465,-0.142859,-0.123212,-0.0363392,0.0539908,0.0729836,0.0144664,-0.0877278,-0.0688803,0.00151445,0.0524074,0.0499247,0.00788167,-0.0334074,-0.0344194,-0.0146121,-0.00672465,-0.0178946,

0.0341153,-0.0362271,-0.10065,-0.058609,0.046696,0.0844391,0.0196181,-0.032864,-0.0369264,-0.000151251,-0.0154123,-0.0546923,-0.0759028,-0.0322311,-0.000297748,0.00527726,0.0427094,0.106107,0.107228,0.0593664,0.00991184,0.0141675,0.0511025,0.0727337,0.0193704,-0.0170035,-0.0536118,-0.0790933,-0.0809747,-0.0598432,-0.0191862,-0.00312995,-0.00976784,-0.0224457,-0.0220897,-0.0408099,-0.0550652,-0.0307682,0.0235252,0.0328664,0.0108845,0.00251532,0.0235882,0.0391711,0.021993,-5.08569e-05,0.0254478,0.0614131,0.0534414,-0.0187331,-0.081335,-0.0262836,0.039238,0.0123023,-0.0472473,-0.0834081,-0.0399839,0.0183455,0.0220394,-0.00553826,-0.0162488,-0.00694084,0.0160343,0.0249678,0.0498009,0.0764137,0.0430671,-0.0182983,-0.0615083,-0.0714074,-0.0266665,0.00018829,0.00562073,-0.00512323,-0.0296333,-0.0376577,-0.00458858,0.0432326,0.0405775,0.00593024,-0.0176346,-0.00217598,0.00714981,-0.0130524,-0.0470044,-0.0403901,0.000733968,0.00215388,-0.0212391,-0.0220622,0.0140499,0.0463121,0.0233435,0.00647161,0.0259573,0.0549748,0.0448207,0.047645,0.0532667,0.0337897,-0.00603507,-0.0626135,-0.0743406,-0.0692619,-0.0872818,-0.0697308,-0.0299623,0.0428594,0.115097,0.0728898,0.0618871,0.0700045,0.0605399,0.00105267,-0.0712709,-0.094774,-0.042953,-0.0295422,-0.0542641,-0.0772539,-0.0783301,-0.0067613,0.0276179,0.0334361,0.0659206,0.0958591,0.117891,0.0314671,-0.0455207,-0.0387039,0.0587294,0.107893,0.0834863,-0.0252219,-0.0753071,
0.0610195,0.0961792,0.0967021,0.064807,0.018675,-0.0258233,-0.0338614,-0.0414374,-0.0662132,-0.0634709,-0.000557672,0.0634535,0.114894,0.0665918,-0.0178218,-0.0430939,-0.022056,-0.00854158,-0.0345558,-0.0694288,-0.0694739,-0.0194319,0.0244903,0.07881,0.0750361,0.0669471,0.0164892,-0.081767,-0.113519,-0.0653374,0.0097162,0.0352382,0.0423119,0.041808,0.0428762,0.033441,-0.0411019,-0.105919,-0.0410438,0.024893,0.0400329,0.00729591,-0.0254519,-0.0188764,0.00825434,0.0117385,-0.00163569,-0.00226507,0.0144246,0.0211435,-0.0176337,-0.0370615,-0.0177118,0.0168466,-0.0118705,-0.069578,-0.054118,0.0510944,0.107987,0.0543066,-0.0575297,-0.0681039,0.0632595,0.0928686,0.0425019,-0.0602219,-0.0562906,0.0140486,0.0276058,-0.0401206,-0.0651944,-0.0430837,-0.056292,-0.0883457,-0.0773654,0.0440865,0.150139,0.170597,0.056532,-0.0140199,-0.035186,-0.0201804,-0.0185504,-0.0165549,0.0151094,0.0542693,0.0449597,0.014652,-0.0201357,-0.0533321,-0.0825471,-0.0643456,0.0128685,0.0651304,0.107938,0.00669784,-0.0700442,-0.0979833,-0.00966595,0.0590032,0.000113604,-0.0639742,-0.00718552,0.0732523,0.120629,0.0425779,-0.0206002,-0.025316,0.00572449,-0.0206493,-0.0546284,-0.0624421,-0.0305236,-0.0242626,-0.0459976,-0.011415,0.0510026,0.043931,-0.00491268,-0.0199125,0.0279134,0.067968,0.0161398,-0.0172078,0.0412643,0.0729525,0.00496787,-0.0940676,-0.0488834,0.101926,0.113659,0.0262571,-0.0771927,-0.049991,0.0251977,
0.0877635,0.0906465,0.0628649,0.0714852,0.0978519,0.0608874,0.0194595,0.0354598,0.0865594,0.0539992,-0.0490342,-0.0901118,-0.0813044,-0.040565,-0.0348045,-0.00707176,0.0828184,0.140702,0.0836089,0.020714,0.0290521,0.0577822,0.0420357,-0.0563165,-0.089209,-0.083566,-0.102377,-0.135441,-0.116629,-0.0393725,0.015148,-0.00939962,-0.0790354,-0.0928011,-0.0221474,0.003302,0.00383818,0.0888838,0.152631,0.125316,0.0380914,-0.000738866,0.0471812,0.0971405,0.0911148,0.0397298,0.0577974,0.0895632,0.0662863,-0.0331567,-0.114091,-0.0610289,-0.0407223,-0.0788367,-0.109903,-0.118545,-0.0332024,0.0329516,0.0260415,-0.0206526,-0.0399051,-0.0415281,-0.0351329,-0.000636804,0.031018,0.0681108,0.0389685,-0.0519485,-0.111737,-0.102745,0.0296553,0.0944665,0.0851637,0.0190633,-0.0482814,-0.0454744,0.0216565,0.0843933,0.0659821,0.0305001,0.0277011,0.0310944,0.0331309,0.0250905,-0.0128061,-0.0674451,-0.097773,-0.104947,-0.0727661,-0.0106567,0.0372538,0.0280623,-0.00462068,0.000590065,0.0364723,0.0312855,-0.00965589,-0.032396,0.0135727,0.062743,0.0254441,-0.0425891,-0.0494942,-0.0230536,-0.0265428,-0.0638811,-0.0779819,-0.0303485,0.136048,0.126809,0.090627,0.0249351,-0.044848,-0.0516358,-0.0124334,0.0286806,0.0128012,-0.0363044,-0.0799431,-0.0887134,-0.0571089,0.0466185,0.0787815,0.0811761,0.0652089,0.0336023,0.0110738,-0.0354884,-0.0429089,0.0261676,0.113714,0.161215,0.171886,0.0720872,-0.0287891,
-0.183159,-0.0973918,0.0352589,0.0193478,-0.0743253,-0.0768741,-0.0211357,-0.0465555,-0.169442,-0.178978,0.0277913,0.179115,0.223792,0.0686681,-0.0542883,-0.0794124,-0.116658,-0.17312,-0.157901,-0.0911829,0.00266533,0.0489064,0.0569967,0.0230829,-0.0275457,-0.027763,0.0379,0.113222,0.113434,0.120281,0.162659,0.205963,0.233805,0.042272,-0.0943904,-0.0339391,0.0837744,-0.0453588,-0.204586,-0.171472,-0.0485086,-0.0248214,-0.111473,-0.179229,-0.17895,-0.131036,-0.179672,-0.198553,-0.112126,0.0723414,0.176285,0.089903,0.104986,0.176231,0.179727,0.153212,0.0570759,0.0311988,0.0688246,0.0491897,-0.0446798,-0.0582609,0.0962728,0.123074,0.0266508,-0.194143,-0.172974,0.123647,0.323397,0.243186,-0.11918,-0.207756,-0.153831,-0.0821479,-0.0615384,-0.0254583,0.0262298,0.000237675,-0.11049,-0.138877,-0.0612585,0.0605133,0.0486708,-0.0367466,-0.0418484,0.144974,0.250769,0.197726,0.0720448,-0.0256611,-0.0758552,-0.100319,-0.0829031,-0.0705104,-0.098339,-0.0670911,-0.0215476,-0.00543442,-0.0324417,-0.0576232,-0.00961029,0.0916175,0.122192,0.119424,0.199376,0.259665,0.247176,0.144976,-0.237212,-0.258529,-0.227425,-0.193891,-0.176954,-0.168625,-0.128609,-0.0362719,0.0439534,0.0868564,0.117019,0.127709,0.128851,0.0632063,0.0338048,0.0332277,-0.051169,-0.120576,-0.0991703,0.0514871,0.0992263,-0.0137016,-0.160802,-0.209206,-0.210684,-0.124172,-0.0372992,
